timestamp,metric,cc_version,prompt_id,hostname,llm_model,value
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,11748
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,46678
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,24812
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,51891
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,32895
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,46131
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,51912
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,33387
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,21552
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,26598
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,16849
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,8821
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,27916
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,16729
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,30130
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,55773
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,33916
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,17155
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,58312
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,33207
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.122,code-gen,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.122,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,7352
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,25178
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,12591
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,17410
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,59191
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,33486
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,42760
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,45623
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,49967
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,49244
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,22922
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,27537
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,unknown,21056
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.96,code-gen,Machine-B,unknown,57847
2026-05-01T17:37:10Z,cache_creation_tokens,2.1.96,infra-check,Machine-B,unknown,57841
2026-05-01T17:37:11Z,cache_read_tokens,2.1.110,infra-check,Machine-C,unknown,11748
2026-05-01T17:37:11Z,cache_read_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,34890
2026-05-01T17:37:11Z,cache_read_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,34936
2026-05-01T17:37:11Z,cache_read_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,129090
2026-05-01T17:37:11Z,cache_read_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,9683
2026-05-01T17:37:11Z,cache_read_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,6455
2026-05-01T17:37:11Z,cache_read_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,19365
2026-05-01T17:37:11Z,cache_read_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,27052
2026-05-01T17:37:11Z,cache_read_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,41163
2026-05-01T17:37:11Z,cache_read_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.122,code-gen,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.122,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,17828
2026-05-01T17:37:11Z,cache_read_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,41787
2026-05-01T17:37:11Z,cache_read_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,4126
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,2335
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,588
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.89,infra-check,Machine-A,unknown,30959
2026-05-01T17:37:11Z,cache_read_tokens,2.1.96,code-gen,Machine-B,unknown,0
2026-05-01T17:37:11Z,cache_read_tokens,2.1.96,infra-check,Machine-B,unknown,0
2026-05-01T17:37:12Z,runs_total,2.1.110,infra-check,Machine-C,unknown,3
2026-05-01T17:37:12Z,runs_total,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,3
2026-05-01T17:37:12Z,runs_total,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,3
2026-05-01T17:37:12Z,runs_total,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,1
2026-05-01T17:37:12Z,runs_total,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,1
2026-05-01T17:37:12Z,runs_total,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,12
2026-05-01T17:37:12Z,runs_total,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,12
2026-05-01T17:37:12Z,runs_total,2.1.114,infra-check,Machine-C,claude-opus-4-6,9
2026-05-01T17:37:12Z,runs_total,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,4
2026-05-01T17:37:12Z,runs_total,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,4
2026-05-01T17:37:12Z,runs_total,2.1.116,infra-check,Machine-C,claude-opus-4-6,4
2026-05-01T17:37:12Z,runs_total,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,6
2026-05-01T17:37:12Z,runs_total,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,6
2026-05-01T17:37:12Z,runs_total,2.1.117,infra-check,Machine-C,claude-opus-4-6,6
2026-05-01T17:37:12Z,runs_total,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,2
2026-05-01T17:37:12Z,runs_total,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,2
2026-05-01T17:37:12Z,runs_total,2.1.118,infra-check,Machine-C,claude-opus-4-6,2
2026-05-01T17:37:12Z,runs_total,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,16
2026-05-01T17:37:12Z,runs_total,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,16
2026-05-01T17:37:12Z,runs_total,2.1.119,infra-check,Machine-C,claude-opus-4-6,16
2026-05-01T17:37:12Z,runs_total,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,4
2026-05-01T17:37:12Z,runs_total,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,4
2026-05-01T17:37:12Z,runs_total,2.1.121,infra-check,Machine-C,claude-opus-4-6,4
2026-05-01T17:37:12Z,runs_total,2.1.122,code-gen,Machine-C,claude-haiku-4-5-20251001,1
2026-05-01T17:37:12Z,runs_total,2.1.122,infra-check,Machine-C,claude-haiku-4-5-20251001,1
2026-05-01T17:37:12Z,runs_total,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,7
2026-05-01T17:37:12Z,runs_total,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,7
2026-05-01T17:37:12Z,runs_total,2.1.123,infra-check,Machine-C,claude-opus-4-6,8
2026-05-01T17:37:12Z,runs_total,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,3
2026-05-01T17:37:12Z,runs_total,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,3
2026-05-01T17:37:12Z,runs_total,2.1.126,infra-check,Machine-C,claude-opus-4-6,3
2026-05-01T17:37:12Z,runs_total,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,59
2026-05-01T17:37:12Z,runs_total,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,59
2026-05-01T17:37:12Z,runs_total,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,59
2026-05-01T17:37:12Z,runs_total,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,59
2026-05-01T17:37:12Z,runs_total,2.1.89,infra-check,Machine-A,claude-opus-4-6,52
2026-05-01T17:37:12Z,runs_total,2.1.89,infra-check,Machine-B,claude-opus-4-6,52
2026-05-01T17:37:12Z,runs_total,2.1.89,infra-check,Machine-A,unknown,3
2026-05-01T17:37:12Z,runs_total,2.1.96,code-gen,Machine-B,unknown,1
2026-05-01T17:37:12Z,runs_total,2.1.96,infra-check,Machine-B,unknown,1
2026-05-01T17:37:13Z,session_count_total,2.1.110,,Machine-C,unknown,73
2026-05-01T17:37:13Z,session_count_total,2.1.111,,Machine-C,unknown,1
2026-05-01T17:37:13Z,session_count_total,2.1.112,,Machine-C,,44
2026-05-01T17:37:13Z,session_count_total,2.1.112,,Machine-C,unknown,25
2026-05-01T17:37:13Z,session_count_total,2.1.113,,Machine-C,,3
2026-05-01T17:37:13Z,session_count_total,2.1.114,,Machine-C,,611
2026-05-01T17:37:13Z,session_count_total,2.1.116,,Machine-C,,63
2026-05-01T17:37:13Z,session_count_total,2.1.117,,Machine-C,,370
2026-05-01T17:37:13Z,session_count_total,2.1.118,,Machine-C,,60
2026-05-01T17:37:13Z,session_count_total,2.1.119,,Machine-C,,1339
2026-05-01T17:37:13Z,session_count_total,2.1.120,,Machine-C,,2
2026-05-01T17:37:13Z,session_count_total,2.1.121,,Machine-C,,36
2026-05-01T17:37:13Z,session_count_total,2.1.123,,Machine-C,,28
2026-05-01T17:37:13Z,session_count_total,2.1.126,,Machine-C,,420.3333333333333
2026-05-01T17:37:13Z,session_count_total,2.1.87,,Machine-A,,54
2026-05-01T17:37:13Z,session_count_total,2.1.89,,Machine-A,,8384.333333333334
2026-05-01T17:37:13Z,session_count_total,2.1.89,,Machine-B,,2144
2026-05-01T17:37:13Z,session_count_total,2.1.89,,Machine-A,unknown,202
2026-05-01T17:37:13Z,session_count_total,2.1.96,,Machine-B,,376
2026-05-01T17:37:13Z,session_count_total,2.1.96,,Machine-B,unknown,10
2026-05-01T18:37:08Z,latency_ms,2.1.110,infra-check,Machine-C,unknown,24128
2026-05-01T18:37:08Z,latency_ms,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,39448
2026-05-01T18:37:08Z,latency_ms,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,38006
2026-05-01T18:37:08Z,latency_ms,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,35536
2026-05-01T18:37:08Z,latency_ms,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,30130
2026-05-01T18:37:08Z,latency_ms,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,53260
2026-05-01T18:37:08Z,latency_ms,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,42211
2026-05-01T18:37:08Z,latency_ms,2.1.114,infra-check,Machine-C,claude-opus-4-6,40539
2026-05-01T18:37:08Z,latency_ms,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,35119
2026-05-01T18:37:08Z,latency_ms,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,40233
2026-05-01T18:37:08Z,latency_ms,2.1.116,infra-check,Machine-C,claude-opus-4-6,32053
2026-05-01T18:37:08Z,latency_ms,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,45912
2026-05-01T18:37:08Z,latency_ms,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,61599
2026-05-01T18:37:08Z,latency_ms,2.1.117,infra-check,Machine-C,claude-opus-4-6,31870
2026-05-01T18:37:08Z,latency_ms,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,33080
2026-05-01T18:37:08Z,latency_ms,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,81420
2026-05-01T18:37:08Z,latency_ms,2.1.118,infra-check,Machine-C,claude-opus-4-6,29525
2026-05-01T18:37:08Z,latency_ms,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,64701
2026-05-01T18:37:08Z,latency_ms,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,77345
2026-05-01T18:37:08Z,latency_ms,2.1.119,infra-check,Machine-C,claude-opus-4-6,81149
2026-05-01T18:37:08Z,latency_ms,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,61909
2026-05-01T18:37:08Z,latency_ms,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,62405
2026-05-01T18:37:08Z,latency_ms,2.1.121,infra-check,Machine-C,claude-opus-4-6,37766
2026-05-01T18:37:08Z,latency_ms,2.1.122,code-gen,Machine-C,claude-haiku-4-5-20251001,58590
2026-05-01T18:37:08Z,latency_ms,2.1.122,infra-check,Machine-C,claude-haiku-4-5-20251001,90431
2026-05-01T18:37:08Z,latency_ms,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,28020
2026-05-01T18:37:08Z,latency_ms,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,68152
2026-05-01T18:37:08Z,latency_ms,2.1.123,infra-check,Machine-C,claude-opus-4-6,28514
2026-05-01T18:37:08Z,latency_ms,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,38787
2026-05-01T18:37:08Z,latency_ms,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,54541
2026-05-01T18:37:08Z,latency_ms,2.1.126,infra-check,Machine-C,claude-opus-4-6,35559
2026-05-01T18:37:08Z,latency_ms,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,20595
2026-05-01T18:37:08Z,latency_ms,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,20246
2026-05-01T18:37:08Z,latency_ms,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,22777
2026-05-01T18:37:08Z,latency_ms,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,21794
2026-05-01T18:37:08Z,latency_ms,2.1.89,infra-check,Machine-A,claude-opus-4-6,20781
2026-05-01T18:37:08Z,latency_ms,2.1.89,infra-check,Machine-B,claude-opus-4-6,23019
2026-05-01T18:37:08Z,latency_ms,2.1.89,infra-check,Machine-A,unknown,24286
2026-05-01T18:37:08Z,latency_ms,2.1.96,code-gen,Machine-B,unknown,16121
2026-05-01T18:37:08Z,latency_ms,2.1.96,infra-check,Machine-B,unknown,12667
2026-05-01T18:37:08Z,output_tokens,2.1.110,infra-check,Machine-C,unknown,336
2026-05-01T18:37:08Z,output_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,592
2026-05-01T18:37:08Z,output_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,339
2026-05-01T18:37:08Z,output_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,774
2026-05-01T18:37:08Z,output_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,281
2026-05-01T18:37:08Z,output_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,1044
2026-05-01T18:37:08Z,output_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,333
2026-05-01T18:37:08Z,output_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,260
2026-05-01T18:37:08Z,output_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,842
2026-05-01T18:37:08Z,output_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,374
2026-05-01T18:37:08Z,output_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,262
2026-05-01T18:37:08Z,output_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,464
2026-05-01T18:37:08Z,output_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,164
2026-05-01T18:37:08Z,output_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,131
2026-05-01T18:37:08Z,output_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,479
2026-05-01T18:37:08Z,output_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,174
2026-05-01T18:37:08Z,output_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,120
2026-05-01T18:37:08Z,output_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,821
2026-05-01T18:37:08Z,output_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,356
2026-05-01T18:37:08Z,output_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,265
2026-05-01T18:37:08Z,output_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,699
2026-05-01T18:37:08Z,output_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,305
2026-05-01T18:37:08Z,output_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,256
2026-05-01T18:37:08Z,output_tokens,2.1.122,code-gen,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T18:37:08Z,output_tokens,2.1.122,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T18:37:08Z,output_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,291
2026-05-01T18:37:08Z,output_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,168
2026-05-01T18:37:08Z,output_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,95
2026-05-01T18:37:08Z,output_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,754
2026-05-01T18:37:08Z,output_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,398
2026-05-01T18:37:08Z,output_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,298
2026-05-01T18:37:08Z,output_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,620
2026-05-01T18:37:08Z,output_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,298
2026-05-01T18:37:08Z,output_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,675
2026-05-01T18:37:08Z,output_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,306
2026-05-01T18:37:08Z,output_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,202
2026-05-01T18:37:08Z,output_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,223
2026-05-01T18:37:08Z,output_tokens,2.1.89,infra-check,Machine-A,unknown,363
2026-05-01T18:37:08Z,output_tokens,2.1.96,code-gen,Machine-B,unknown,782
2026-05-01T18:37:08Z,output_tokens,2.1.96,infra-check,Machine-B,unknown,264
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.110,infra-check,Machine-C,unknown,34051
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,11711
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,46903
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.113,code-gen,Machine-C,claude-haiku-4-5-20251001,11748
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.113,infra-check,Machine-C,claude-haiku-4-5-20251001,46678
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.114,code-gen,Machine-C,claude-haiku-4-5-20251001,24812
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.114,infra-check,Machine-C,claude-haiku-4-5-20251001,51891
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.114,infra-check,Machine-C,claude-opus-4-6,32895
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.116,code-gen,Machine-C,claude-haiku-4-5-20251001,46131
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.116,infra-check,Machine-C,claude-haiku-4-5-20251001,51912
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.116,infra-check,Machine-C,claude-opus-4-6,33387
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.117,code-gen,Machine-C,claude-haiku-4-5-20251001,21552
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.117,infra-check,Machine-C,claude-haiku-4-5-20251001,26598
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.117,infra-check,Machine-C,claude-opus-4-6,16849
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.118,code-gen,Machine-C,claude-haiku-4-5-20251001,8821
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.118,infra-check,Machine-C,claude-haiku-4-5-20251001,27916
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.118,infra-check,Machine-C,claude-opus-4-6,16729
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.119,code-gen,Machine-C,claude-haiku-4-5-20251001,30130
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.119,infra-check,Machine-C,claude-haiku-4-5-20251001,55773
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.119,infra-check,Machine-C,claude-opus-4-6,33916
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.121,code-gen,Machine-C,claude-haiku-4-5-20251001,17155
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.121,infra-check,Machine-C,claude-haiku-4-5-20251001,58312
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.121,infra-check,Machine-C,claude-opus-4-6,33207
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.122,code-gen,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.122,infra-check,Machine-C,claude-haiku-4-5-20251001,0
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.123,code-gen,Machine-C,claude-haiku-4-5-20251001,7352
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.123,infra-check,Machine-C,claude-haiku-4-5-20251001,25178
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.123,infra-check,Machine-C,claude-opus-4-6,12591
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.126,code-gen,Machine-C,claude-haiku-4-5-20251001,17410
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.126,infra-check,Machine-C,claude-haiku-4-5-20251001,59191
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.126,infra-check,Machine-C,claude-opus-4-6,33486
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,code-gen,Machine-A,claude-haiku-4-5-20251001,42760
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,claude-haiku-4-5-20251001,45623
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,code-gen,Machine-B,claude-haiku-4-5-20251001,49967
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-B,claude-haiku-4-5-20251001,49244
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,claude-opus-4-6,22922
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-B,claude-opus-4-6,27537
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.89,infra-check,Machine-A,unknown,21056
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.96,code-gen,Machine-B,unknown,57847
2026-05-01T18:37:10Z,cache_creation_tokens,2.1.96,infra-check,Machine-B,unknown,57841
2026-05-01T18:37:11Z,cache_read_tokens,2.1.110,infra-check,Machine-C,unknown,11748
2026-05-01T18:37:11Z,cache_read_tokens,2.1.112,code-gen,Machine-C,claude-haiku-4-5-20251001,34890
2026-05-01T18:37:11Z,cache_read_tokens,2.1.112,infra-check,Machine-C,claude-haiku-4-5-20251001,0
